/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-02__09-14-13-711.jpg,1919,2976,2119,3165,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,212,126,362,323,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,48,465,248,598,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,269,762,391,869,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,216,1044,334,1165,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1,1103,109,1233,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,112,1280,323,1423,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,227,1562,348,1669,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,166,1865,284,1976,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,130,1998,241,2105,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,277,2119,405,2248,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1,2288,94,2437,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,352,2398,477,2623,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1,2682,216,2808,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,319,2773,473,2955,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1069,387,1337,565,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1659,76,1769,233,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1677,512,1937,690,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1373,751,1544,944,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1659,851,1827,1051,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1641,1155,1766,1287,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1455,1451,1637,1583,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1409,1565,1662,1880,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1569,1962,1802,2176,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1241,2358,1430,2565,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1712,2323,1855,2444,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1587,2865,1743,3296,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1830,3033,2012,3280,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1794,2783,2012,3033,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,2005,2948,2223,3173,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1994,2676,2162,2919,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,2109,2558,2344,2773,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,2180,2123,2472,2304,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1862,1651,2034,1787,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1852,1533,2080,1665,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,2016,1151,2244,1340,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,2169,794,2416,1044,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,1866,726,1959,823,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-10-31-245.jpg,2294,358,2472,535,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,187,519,462,673,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,616,73,798,255,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,712,244,873,365,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,498,701,787,1037,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,1023,562,1269,708,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,1127,708,1337,862,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,877,987,1062,1226,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,773,1298,930,1515,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,1144,1319,1366,1462,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,409,2076,669,2262,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,5,2823,230,3069,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,941,2494,1169,2912,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,705,3151,928,3296,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,1277,2258,1487,2430,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,1837,2365,2059,2605,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,2034,1080,2202,1269,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__11-54-24-209.jpg,2341,637,2472,830,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,662,165,805,440,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,752,469,952,705,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,591,844,741,1065,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,719,1123,877,1298,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,187,1480,527,1633,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,702,1362,848,1526,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,702,1565,823,1719,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,948,1615,1094,1794,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,759,1715,905,1876,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,773,2140,944,2323,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,612,2269,830,2498,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,744,2765,909,2951,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,2248,926,2391,1094,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,2323,1198,2472,1392,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,2334,1408,2472,1586,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,2291,2337,2437,2476,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,2055,2551,2234,2730,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__12-55-14-199.jpg,2330,3037,2472,3288,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,44,290,319,562,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,444,337,555,494,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,459,548,548,669,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,509,673,627,819,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,341,955,569,1151,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,205,740,437,1090,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,162,1140,355,1398,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,169,1455,327,1590,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,530,1276,637,1408,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1,1478,130,1612,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1769,483,1877,623,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1869,430,1984,598,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1784,626,1923,783,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,2248,583,2384,687,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1966,926,2123,1076,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,2112,1133,2287,1287,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1848,1087,2023,1315,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1930,1412,2069,1565,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1762,1458,1877,1605,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1934,2187,2094,2319,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1777,2294,1952,2480,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1962,2530,2109,2680,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1919,2680,2091,2890,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,498,3076,594,3223,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,266,3123,469,3290,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,37,3112,159,3258,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,80,2958,280,3073,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,416,2583,541,2790,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,5,2630,277,2908,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,162,2455,373,2630,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,305,2219,544,2358,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,405,1958,530,2062,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,516,1808,616,1890,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,9,1837,202,1958,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,227,1644,409,1776,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-36-26-115.jpg,1,2024,73,2408,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,637,5,794,130,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,5,465,252,619,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,673,451,852,655,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,269,958,398,1115,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,434,930,677,1269,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,530,1383,684,1533,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,666,1780,837,2065,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,491,1944,666,2126,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,109,2223,355,2373,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,230,2383,441,2526,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,737,2283,934,2483,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,1805,76,1952,205,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2255,30,2459,205,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,1648,594,1834,819,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2023,619,2312,898,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,1916,912,2037,1069,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,1927,1219,2059,1344,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2091,1183,2223,1344,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2287,1023,2472,1214,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2119,1437,2334,1605,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,1884,1923,2027,2090,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2148,2198,2284,2430,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2344,2047,2472,2213,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,1652,2555,1834,2708,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2073,2612,2269,2894,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-05__13-57-57-136.jpg,2384,2855,2469,3026,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-06__11-56-17-938.jpg,341,1,555,140,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-06__11-56-17-938.jpg,487,194,644,430,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-06__11-56-17-938.jpg,152,623,284,758,panicle
/mnt/data/datasets/datasets/seed_datasets_current/LL1_tidy_terra_panicle_detection/LL1_tidy_terra_panicle_detection_dataset/media/2016-11-06__11-56-17-938.jpg,205,755,387,958,panicle
